ACCOUNT_ID,CUSTOMER_ID,INIT_BALANCE,COUNTRY,ACCOUNT_TYPE,IS_FRAUD,TX_BEHAVIOR_ID
1609,C_1609,165.33,US,I,true,4
1610,C_1610,159.94,US,I,false,4
1611,C_1611,192.95,US,I,false,4
1612,C_1612,196.89,US,I,false,4
1613,C_1613,152.24,US,I,false,4
1614,C_1614,108.76,US,I,true,4
1615,C_1615,129.99,US,I,false,4
1616,C_1616,151.78,US,I,true,4
1617,C_1617,167.32,US,I,false,4
1618,C_1618,194.62,US,I,false,4
1619,C_1619,115.51,US,I,false,4
1620,C_1620,103.67,US,I,true,4
1621,C_1621,187.00,US,I,false,4
1622,C_1622,180.52,US,I,false,4
1623,C_1623,176.57,US,I,false,4
1624,C_1624,146.86,US,I,false,4
1625,C_1625,167.78,US,I,false,4
1626,C_1626,141.15,US,I,false,4
1627,C_1627,119.21,US,I,false,4
1628,C_1628,139.09,US,I,false,4
1629,C_1629,178.70,US,I,true,4
1630,C_1630,180.19,US,I,false,4
1631,C_1631,196.11,US,I,false,4
1632,C_1632,188.77,US,I,false,4
1633,C_1633,168.21,US,I,false,4
1634,C_1634,152.09,US,I,false,4
1635,C_1635,172.39,US,I,false,4
1636,C_1636,118.32,US,I,false,4
1637,C_1637,192.31,US,I,false,4
1638,C_1638,171.26,US,I,false,4
1639,C_1639,159.45,US,I,false,4
1640,C_1640,143.40,US,I,false,4
1641,C_1641,163.35,US,I,false,4
1642,C_1642,161.77,US,I,false,4
1643,C_1643,189.89,US,I,false,4
1644,C_1644,157.07,US,I,false,4
1645,C_1645,121.34,US,I,false,4
1646,C_1646,144.14,US,I,false,4
1647,C_1647,124.30,US,I,false,4
1648,C_1648,190.50,US,I,false,4
1649,C_1649,184.35,US,I,false,4
1650,C_1650,155.58,US,I,false,4
1651,C_1651,119.64,US,I,false,4
1652,C_1652,104.35,US,I,false,4
1653,C_1653,113.42,US,I,false,4
1654,C_1654,144.32,US,I,false,4
1655,C_1655,167.42,US,I,true,4
1656,C_1656,122.40,US,I,false,4
1657,C_1657,168.45,US,I,false,4
1658,C_1658,186.19,US,I,false,4
1659,C_1659,175.72,US,I,false,4
1660,C_1660,142.55,US,I,false,4
1661,C_1661,164.57,US,I,false,4
1662,C_1662,198.84,US,I,false,4
1663,C_1663,188.54,US,I,false,4
1664,C_1664,133.81,US,I,false,4
1665,C_1665,168.54,US,I,false,4
1666,C_1666,116.32,US,I,false,4
1667,C_1667,155.74,US,I,false,4
1668,C_1668,135.65,US,I,true,4
1669,C_1669,143.81,US,I,false,4
1670,C_1670,143.89,US,I,true,4
1671,C_1671,166.32,US,I,false,4
1672,C_1672,184.60,US,I,false,4
1673,C_1673,146.86,US,I,false,4
1674,C_1674,114.66,US,I,false,4
1675,C_1675,175.42,US,I,true,4
1676,C_1676,175.16,US,I,false,4
1677,C_1677,195.38,US,I,false,4
1678,C_1678,139.41,US,I,false,4
1679,C_1679,146.39,US,I,false,4
1680,C_1680,154.06,US,I,false,4
1681,C_1681,189.21,US,I,true,4
1682,C_1682,170.42,US,I,false,4
1683,C_1683,102.13,US,I,false,4
1684,C_1684,120.73,US,I,false,4
1685,C_1685,185.39,US,I,false,4
1686,C_1686,158.55,US,I,false,4
1687,C_1687,187.39,US,I,false,4
1688,C_1688,141.14,US,I,false,4
1689,C_1689,121.05,US,I,false,4
1690,C_1690,100.41,US,I,false,4
1691,C_1691,199.61,US,I,false,4
1692,C_1692,113.64,US,I,true,4
1693,C_1693,164.30,US,I,false,4
1694,C_1694,148.97,US,I,true,4
1695,C_1695,138.01,US,I,false,4
1696,C_1696,153.72,US,I,false,4
1697,C_1697,107.83,US,I,false,4
1698,C_1698,197.00,US,I,false,4
1699,C_1699,149.27,US,I,false,4
1700,C_1700,101.53,US,I,false,4
1701,C_1701,141.93,US,I,true,4
1702,C_1702,175.72,US,I,false,4
1703,C_1703,131.21,US,I,true,4
1704,C_1704,174.50,US,I,false,4
1705,C_1705,176.74,US,I,false,4
1706,C_1706,123.91,US,I,false,4
1707,C_1707,196.80,US,I,false,4
1708,C_1708,102.79,US,I,true,4
1709,C_1709,186.36,US,I,false,4
1710,C_1710,151.26,US,I,false,4
1711,C_1711,115.34,US,I,false,4
1712,C_1712,125.84,US,I,false,4
1713,C_1713,159.35,US,I,false,4
1714,C_1714,127.85,US,I,false,4
1715,C_1715,183.84,US,I,false,4
1716,C_1716,121.95,US,I,false,4
1717,C_1717,138.41,US,I,false,4
1718,C_1718,150.68,US,I,false,4
1719,C_1719,133.98,US,I,false,4
1720,C_1720,182.41,US,I,false,4
1721,C_1721,126.39,US,I,false,4
1722,C_1722,108.90,US,I,false,4
1723,C_1723,115.48,US,I,false,4
1724,C_1724,162.69,US,I,false,4
1725,C_1725,156.36,US,I,false,4
1726,C_1726,106.33,US,I,false,4
1727,C_1727,199.30,US,I,false,4
1728,C_1728,147.94,US,I,false,4
1729,C_1729,131.94,US,I,false,4
1730,C_1730,172.92,US,I,false,4
1731,C_1731,102.43,US,I,false,4
1732,C_1732,143.42,US,I,false,4
1733,C_1733,166.44,US,I,false,4
1734,C_1734,196.21,US,I,false,4
1735,C_1735,176.16,US,I,false,4
1736,C_1736,188.52,US,I,false,4
1737,C_1737,111.89,US,I,false,4
1738,C_1738,142.98,US,I,false,4
1739,C_1739,103.18,US,I,false,4
1740,C_1740,127.20,US,I,false,4
1741,C_1741,138.43,US,I,false,4
1742,C_1742,134.38,US,I,false,4
1743,C_1743,137.37,US,I,false,4
1744,C_1744,180.31,US,I,false,4
1745,C_1745,118.95,US,I,false,4
1746,C_1746,182.45,US,I,false,4
1747,C_1747,154.19,US,I,false,4
1748,C_1748,133.87,US,I,false,4
1749,C_1749,155.22,US,I,true,4
1750,C_1750,116.14,US,I,false,4
1751,C_1751,149.55,US,I,true,4
1752,C_1752,102.20,US,I,false,4
1753,C_1753,186.30,US,I,false,4
1754,C_1754,133.16,US,I,false,4
1755,C_1755,134.40,US,I,true,4
1756,C_1756,199.52,US,I,false,4
1757,C_1757,161.35,US,I,false,4
1758,C_1758,141.77,US,I,false,4
1759,C_1759,179.07,US,I,false,4
1760,C_1760,106.77,US,I,false,4
1761,C_1761,157.05,US,I,false,4
1762,C_1762,152.07,US,I,false,4
1763,C_1763,186.12,US,I,false,4
1764,C_1764,158.62,US,I,false,4
1765,C_1765,148.53,US,I,false,4
1766,C_1766,152.02,US,I,false,4
1767,C_1767,178.19,US,I,true,4
1768,C_1768,134.73,US,I,false,4
1769,C_1769,155.78,US,I,false,4
1770,C_1770,170.74,US,I,false,4
1771,C_1771,199.56,US,I,false,4
1772,C_1772,169.37,US,I,false,4
1773,C_1773,196.19,US,I,false,4
1774,C_1774,139.90,US,I,false,4
1775,C_1775,160.88,US,I,false,4
1776,C_1776,174.53,US,I,false,4
1777,C_1777,134.84,US,I,false,4
1778,C_1778,126.92,US,I,false,4
1779,C_1779,197.28,US,I,false,4
1780,C_1780,134.85,US,I,false,4
1781,C_1781,199.99,US,I,false,4
1782,C_1782,185.23,US,I,false,4
1783,C_1783,121.61,US,I,false,4
1784,C_1784,182.82,US,I,true,4
1785,C_1785,198.36,US,I,false,4
1786,C_1786,127.68,US,I,false,4
1787,C_1787,166.45,US,I,false,4
1788,C_1788,176.96,US,I,false,4
1789,C_1789,108.33,US,I,false,4
1790,C_1790,181.93,US,I,false,4
1791,C_1791,130.84,US,I,false,4
1792,C_1792,170.64,US,I,false,4
1793,C_1793,195.01,US,I,false,4
1794,C_1794,103.51,US,I,false,4
1795,C_1795,161.17,US,I,false,4
1796,C_1796,129.24,US,I,false,4
1797,C_1797,111.47,US,I,false,4
1798,C_1798,171.19,US,I,false,4
1799,C_1799,197.90,US,I,false,4
1800,C_1800,302.54,US,I,false,5
1801,C_1801,269.27,US,I,false,5
1802,C_1802,289.82,US,I,false,5
1803,C_1803,282.92,US,I,false,5
1804,C_1804,306.38,US,I,true,5
1805,C_1805,281.84,US,I,false,5
1806,C_1806,216.07,US,I,false,5
1807,C_1807,395.89,US,I,false,5
1808,C_1808,399.34,US,I,false,5
1809,C_1809,234.83,US,I,true,5
1810,C_1810,248.21,US,I,false,5
1811,C_1811,287.39,US,I,false,5
1812,C_1812,339.75,US,I,true,5
1813,C_1813,206.27,US,I,false,5
1814,C_1814,367.10,US,I,false,5
1815,C_1815,327.69,US,I,false,5
1816,C_1816,253.86,US,I,false,5
1817,C_1817,374.17,US,I,false,5
1818,C_1818,332.24,US,I,false,5
1819,C_1819,263.38,US,I,false,5
1820,C_1820,309.57,US,I,true,5
1821,C_1821,395.85,US,I,false,5
1822,C_1822,209.69,US,I,false,5
1823,C_1823,341.69,US,I,false,5
1824,C_1824,369.88,US,I,false,5
1825,C_1825,338.46,US,I,false,5
1826,C_1826,228.00,US,I,true,5
1827,C_1827,319.43,US,I,false,5
1828,C_1828,357.19,US,I,false,5
1829,C_1829,283.72,US,I,false,5
1830,C_1830,316.49,US,I,false,5
1831,C_1831,250.69,US,I,false,5
1832,C_1832,262.55,US,I,false,5
1833,C_1833,361.71,US,I,true,5
1834,C_1834,297.90,US,I,false,5
1835,C_1835,289.76,US,I,false,5
1836,C_1836,224.58,US,I,false,5
1837,C_1837,274.89,US,I,false,5
1838,C_1838,304.14,US,I,false,5
1839,C_1839,246.20,US,I,false,5
1840,C_1840,361.59,US,I,true,5
1841,C_1841,276.74,US,I,false,5
1842,C_1842,247.70,US,I,false,5
1843,C_1843,261.66,US,I,false,5
1844,C_1844,364.89,US,I,false,5
1845,C_1845,380.83,US,I,false,5
1846,C_1846,392.06,US,I,false,5
1847,C_1847,203.04,US,I,false,5
1848,C_1848,350.78,US,I,false,5
1849,C_1849,305.10,US,I,false,5
1850,C_1850,224.91,US,I,false,5
1851,C_1851,249.31,US,I,true,5
1852,C_1852,256.34,US,I,false,5
1853,C_1853,280.84,US,I,false,5
1854,C_1854,294.14,US,I,true,5
1855,C_1855,387.36,US,I,false,5
1856,C_1856,211.67,US,I,false,5
1857,C_1857,341.83,US,I,false,5
1858,C_1858,370.82,US,I,false,5
1859,C_1859,271.46,US,I,false,5
1860,C_1860,249.84,US,I,true,5
1861,C_1861,244.26,US,I,false,5
1862,C_1862,260.17,US,I,false,5
1863,C_1863,229.06,US,I,false,5
1864,C_1864,310.34,US,I,false,5
1865,C_1865,250.08,US,I,true,5
1866,C_1866,205.45,US,I,false,5
1867,C_1867,246.53,US,I,false,5
1868,C_1868,364.13,US,I,false,5
1869,C_1869,283.47,US,I,false,5
1870,C_1870,376.71,US,I,false,5
1871,C_1871,388.72,US,I,true,5
1872,C_1872,248.67,US,I,false,5
1873,C_1873,311.99,US,I,false,5
1874,C_1874,376.21,US,I,false,5
1875,C_1875,316.28,US,I,false,5
1876,C_1876,233.60,US,I,false,5
1877,C_1877,249.59,US,I,false,5
1878,C_1878,397.52,US,I,false,5
1879,C_1879,259.88,US,I,false,5
1880,C_1880,373.54,US,I,true,5
1881,C_1881,359.00,US,I,false,5
1882,C_1882,348.40,US,I,false,5
1883,C_1883,344.39,US,I,false,5
1884,C_1884,358.00,US,I,false,5
1885,C_1885,369.48,US,I,false,5
1886,C_1886,212.47,US,I,false,5
1887,C_1887,233.56,US,I,false,5
1888,C_1888,301.11,US,I,false,5
1889,C_1889,242.50,US,I,false,5
1890,C_1890,306.64,US,I,false,5
1891,C_1891,298.64,US,I,false,5
1892,C_1892,225.35,US,I,true,5
1893,C_1893,217.19,US,I,false,5
1894,C_1894,202.33,US,I,true,5
1895,C_1895,365.01,US,I,false,5
1896,C_1896,216.35,US,I,false,5
1897,C_1897,392.31,US,I,false,5
1898,C_1898,396.77,US,I,false,5
1899,C_1899,349.14,US,I,false,5
1900,C_1900,290.08,US,I,false,5
1901,C_1901,255.16,US,I,false,5
1902,C_1902,282.49,US,I,false,5
1903,C_1903,269.06,US,I,true,5
1904,C_1904,279.26,US,I,false,5
1905,C_1905,345.24,US,I,false,5
1906,C_1906,378.51,US,I,false,5
1907,C_1907,231.54,US,I,false,5
1908,C_1908,248.53,US,I,false,5
1909,C_1909,241.98,US,I,false,5
1910,C_1910,209.07,US,I,false,5
1911,C_1911,370.84,US,I,false,5
1912,C_1912,302.26,US,I,false,5
1913,C_1913,213.41,US,I,false,5
1914,C_1914,289.25,US,I,false,5
1915,C_1915,290.12,US,I,false,5
1916,C_1916,355.59,US,I,false,5
1917,C_1917,352.28,US,I,false,5
1918,C_1918,226.90,US,I,false,5
1919,C_1919,325.38,US,I,false,5
1920,C_1920,301.94,US,I,false,5
1921,C_1921,202.70,US,I,false,5
1922,C_1922,229.55,US,I,false,5
1923,C_1923,333.37,US,I,true,5
1924,C_1924,273.41,US,I,false,5
1925,C_1925,392.74,US,I,false,5
1926,C_1926,300.35,US,I,false,5
1927,C_1927,337.66,US,I,true,5
1928,C_1928,226.72,US,I,true,5
1929,C_1929,295.89,US,I,false,5
1930,C_1930,346.82,US,I,false,5
1931,C_1931,366.70,US,I,false,5
1932,C_1932,239.92,US,I,false,5
1933,C_1933,279.38,US,I,false,5
1934,C_1934,294.71,US,I,false,5
1935,C_1935,288.07,US,I,false,5
1936,C_1936,295.09,US,I,false,5
1937,C_1937,259.18,US,I,false,5
1938,C_1938,361.74,US,I,false,5
1939,C_1939,382.62,US,I,false,5
1940,C_1940,269.80,US,I,false,5
1941,C_1941,327.57,US,I,false,5
1942,C_1942,276.14,US,I,false,5
1943,C_1943,315.75,US,I,false,5
1944,C_1944,339.11,US,I,true,5
1945,C_1945,300.30,US,I,false,5
1946,C_1946,334.92,US,I,true,5
1947,C_1947,351.43,US,I,false,5
1948,C_1948,368.66,US,I,false,5
1949,C_1949,237.76,US,I,false,5
1950,C_1950,243.28,US,I,true,5
1951,C_1951,302.87,US,I,false,5
1952,C_1952,301.93,US,I,false,5
1953,C_1953,361.55,US,I,false,5
1954,C_1954,303.48,US,I,false,5
1955,C_1955,380.01,US,I,false,5
1956,C_1956,355.52,US,I,false,5
1957,C_1957,301.26,US,I,false,5
1958,C_1958,365.27,US,I,false,5
1959,C_1959,295.17,US,I,false,5
1960,C_1960,268.34,US,I,false,5
1961,C_1961,286.68,US,I,false,5
1962,C_1962,291.24,US,I,false,5
1963,C_1963,330.11,US,I,false,5
1964,C_1964,210.43,US,I,false,5
1965,C_1965,345.90,US,I,false,5
1966,C_1966,393.65,US,I,true,5
1967,C_1967,291.76,US,I,false,5
1968,C_1968,213.75,US,I,false,5
1969,C_1969,240.25,US,I,false,5
1970,C_1970,220.64,US,I,false,5
1971,C_1971,251.27,US,I,false,5
1972,C_1972,358.78,US,I,false,5
1973,C_1973,200.21,US,I,false,5
1974,C_1974,374.72,US,I,false,5
1975,C_1975,387.91,US,I,true,5
1976,C_1976,237.00,US,I,false,5
1977,C_1977,234.72,US,I,true,5
1978,C_1978,393.15,US,I,false,5
1979,C_1979,272.08,US,I,false,5
1980,C_1980,362.36,US,I,false,5
1981,C_1981,201.80,US,I,false,5
1982,C_1982,398.16,US,I,false,5
1983,C_1983,203.30,US,I,true,5
1984,C_1984,321.51,US,I,false,5
1985,C_1985,385.69,US,I,false,5
1986,C_1986,366.25,US,I,false,5
1987,C_1987,262.08,US,I,true,5
1988,C_1988,364.42,US,I,true,5
1989,C_1989,278.61,US,I,false,5
1990,C_1990,299.96,US,I,false,5
1991,C_1991,272.66,US,I,false,5
1992,C_1992,270.94,US,I,false,5
1993,C_1993,316.42,US,I,false,5
1994,C_1994,356.41,US,I,false,5
1995,C_1995,339.90,US,I,false,5
1996,C_1996,353.62,US,I,false,5
1997,C_1997,202.85,US,I,false,5
1998,C_1998,306.34,US,I,false,5
1999,C_1999,270.56,US,I,true,5
2000,C_2000,120.86,US,I,false,1
2001,C_2001,192.09,US,I,false,1
2002,C_2002,119.68,US,I,false,1
2003,C_2003,118.45,US,I,true,1
2004,C_2004,117.88,US,I,false,1
2005,C_2005,165.81,US,I,false,1
2006,C_2006,161.17,US,I,false,1
2007,C_2007,150.56,US,I,false,1
2008,C_2008,158.68,US,I,true,1
2009,C_2009,194.06,US,I,false,1
2010,C_2010,186.12,US,I,false,1
2011,C_2011,190.59,US,I,false,1
2012,C_2012,105.42,US,I,false,1
2013,C_2013,189.74,US,I,false,1
2014,C_2014,103.14,US,I,true,1
2015,C_2015,164.76,US,I,false,1
2016,C_2016,193.08,US,I,false,1
2017,C_2017,150.25,US,I,false,1
2018,C_2018,141.93,US,I,true,1
2019,C_2019,133.17,US,I,false,1
2020,C_2020,191.61,US,I,true,1
2021,C_2021,192.60,US,I,false,1
2022,C_2022,161.91,US,I,false,1
2023,C_2023,171.44,US,I,false,1
2024,C_2024,133.91,US,I,false,1
2025,C_2025,113.82,US,I,false,1
2026,C_2026,197.90,US,I,false,1
2027,C_2027,165.70,US,I,false,1
2028,C_2028,127.44,US,I,false,1
2029,C_2029,197.71,US,I,false,1
2030,C_2030,160.90,US,I,true,1
2031,C_2031,133.06,US,I,false,1
2032,C_2032,189.58,US,I,false,1
2033,C_2033,107.79,US,I,false,1
2034,C_2034,180.42,US,I,false,1
2035,C_2035,115.96,US,I,false,1
2036,C_2036,110.77,US,I,false,1
2037,C_2037,125.89,US,I,false,1
2038,C_2038,171.48,US,I,true,1
2039,C_2039,160.80,US,I,false,1
2040,C_2040,142.13,US,I,false,1
2041,C_2041,115.90,US,I,false,1
2042,C_2042,192.38,US,I,false,1
2043,C_2043,176.63,US,I,false,1
2044,C_2044,168.63,US,I,false,1
2045,C_2045,181.29,US,I,false,1
2046,C_2046,177.42,US,I,false,1
2047,C_2047,111.24,US,I,false,1
2048,C_2048,177.34,US,I,false,1
2049,C_2049,183.87,US,I,true,1
2050,C_2050,174.68,US,I,false,1
2051,C_2051,148.23,US,I,true,1
2052,C_2052,168.64,US,I,false,1
2053,C_2053,110.00,US,I,false,1
2054,C_2054,176.43,US,I,false,1
2055,C_2055,126.22,US,I,false,1
2056,C_2056,178.51,US,I,false,1
2057,C_2057,163.53,US,I,false,1
2058,C_2058,150.91,US,I,false,1
2059,C_2059,153.60,US,I,false,1
2060,C_2060,107.47,US,I,false,1
2061,C_2061,104.09,US,I,false,1
2062,C_2062,101.48,US,I,false,1
2063,C_2063,177.55,US,I,false,1
2064,C_2064,113.85,US,I,false,1
2065,C_2065,112.29,US,I,false,1
2066,C_2066,138.51,US,I,true,1
2067,C_2067,197.77,US,I,false,1
2068,C_2068,188.59,US,I,false,1
2069,C_2069,131.33,US,I,false,1
2070,C_2070,181.98,US,I,false,1
2071,C_2071,108.51,US,I,false,1
2072,C_2072,139.20,US,I,false,1
2073,C_2073,157.92,US,I,false,1
2074,C_2074,198.62,US,I,false,1
2075,C_2075,104.87,US,I,false,1
2076,C_2076,141.24,US,I,false,1
2077,C_2077,191.96,US,I,false,1
2078,C_2078,102.76,US,I,false,1
2079,C_2079,159.91,US,I,true,1
2080,C_2080,139.94,US,I,false,1
2081,C_2081,156.03,US,I,false,1
2082,C_2082,170.33,US,I,false,1
2083,C_2083,140.67,US,I,true,1
2084,C_2084,189.21,US,I,false,1
2085,C_2085,195.57,US,I,false,1
2086,C_2086,198.51,US,I,false,1
2087,C_2087,105.48,US,I,false,1
2088,C_2088,183.68,US,I,false,1
2089,C_2089,187.84,US,I,false,1
2090,C_2090,114.54,US,I,true,1
2091,C_2091,194.14,US,I,false,1
2092,C_2092,112.71,US,I,false,1
2093,C_2093,120.73,US,I,false,1
2094,C_2094,195.55,US,I,false,1
2095,C_2095,183.08,US,I,false,1
2096,C_2096,157.66,US,I,false,1
2097,C_2097,128.78,US,I,false,1
2098,C_2098,125.27,US,I,false,1
2099,C_2099,140.31,US,I,false,1
2100,C_2100,100.90,US,I,false,1
2101,C_2101,163.64,US,I,false,1
2102,C_2102,105.16,US,I,false,1
2103,C_2103,177.39,US,I,false,1
2104,C_2104,107.02,US,I,false,1
2105,C_2105,101.03,US,I,false,1
2106,C_2106,128.47,US,I,false,1
2107,C_2107,177.27,US,I,false,1
2108,C_2108,183.26,US,I,false,1
2109,C_2109,150.73,US,I,false,1
2110,C_2110,193.83,US,I,false,1
2111,C_2111,111.45,US,I,false,1
2112,C_2112,133.22,US,I,false,1
2113,C_2113,174.03,US,I,false,1
2114,C_2114,132.33,US,I,false,1
2115,C_2115,114.54,US,I,false,1
2116,C_2116,157.84,US,I,false,1
2117,C_2117,106.26,US,I,false,1
2118,C_2118,137.30,US,I,false,1
2119,C_2119,125.39,US,I,false,1
2120,C_2120,133.18,US,I,false,1
2121,C_2121,148.52,US,I,true,1
2122,C_2122,153.57,US,I,false,1
2123,C_2123,108.44,US,I,false,1
2124,C_2124,131.55,US,I,false,1
2125,C_2125,138.37,US,I,false,1
2126,C_2126,140.33,US,I,false,1
2127,C_2127,148.00,US,I,false,1
2128,C_2128,142.59,US,I,false,1
2129,C_2129,107.40,US,I,false,1
2130,C_2130,121.93,US,I,false,1
2131,C_2131,164.43,US,I,false,1
2132,C_2132,182.88,US,I,false,1
2133,C_2133,151.14,US,I,false,1
2134,C_2134,114.82,US,I,false,1
2135,C_2135,107.05,US,I,false,1
2136,C_2136,115.59,US,I,false,1
2137,C_2137,138.40,US,I,false,1
2138,C_2138,156.52,US,I,false,1
2139,C_2139,166.43,US,I,false,1
2140,C_2140,152.44,US,I,false,1
2141,C_2141,156.53,US,I,false,1
2142,C_2142,135.22,US,I,false,1
2143,C_2143,166.56,US,I,false,1
2144,C_2144,172.69,US,I,false,1
2145,C_2145,140.21,US,I,false,1
2146,C_2146,181.49,US,I,false,1
2147,C_2147,174.39,US,I,false,1
2148,C_2148,190.47,US,I,false,1
2149,C_2149,146.67,US,I,false,1
2150,C_2150,134.52,US,I,false,1
2151,C_2151,177.72,US,I,false,1
2152,C_2152,103.76,US,I,false,1
2153,C_2153,138.39,US,I,false,1
2154,C_2154,197.72,US,I,false,1
2155,C_2155,134.23,US,I,false,1
2156,C_2156,151.23,US,I,false,1
2157,C_2157,124.98,US,I,false,1
2158,C_2158,107.69,US,I,false,1
2159,C_2159,111.10,US,I,true,1
2160,C_2160,143.52,US,I,false,1
2161,C_2161,161.90,US,I,false,1
2162,C_2162,154.57,US,I,false,1
2163,C_2163,151.87,US,I,false,1
2164,C_2164,111.17,US,I,false,1
2165,C_2165,104.03,US,I,false,1
2166,C_2166,135.87,US,I,false,1
2167,C_2167,194.25,US,I,false,1
2168,C_2168,117.98,US,I,false,1
2169,C_2169,126.93,US,I,false,1
2170,C_2170,148.31,US,I,false,1
2171,C_2171,191.42,US,I,false,1
2172,C_2172,194.70,US,I,true,1
2173,C_2173,100.13,US,I,false,1
2174,C_2174,164.79,US,I,false,1
2175,C_2175,123.62,US,I,false,1
2176,C_2176,165.45,US,I,false,1
2177,C_2177,174.28,US,I,false,1
2178,C_2178,188.71,US,I,false,1
2179,C_2179,168.34,US,I,false,1
2180,C_2180,184.72,US,I,false,1
2181,C_2181,178.45,US,I,false,1
2182,C_2182,116.07,US,I,false,1
2183,C_2183,104.37,US,I,false,1
2184,C_2184,173.88,US,I,false,1
2185,C_2185,152.59,US,I,false,1
2186,C_2186,199.79,US,I,false,1
2187,C_2187,116.49,US,I,true,1
2188,C_2188,138.53,US,I,true,1
2189,C_2189,128.78,US,I,false,1
2190,C_2190,187.87,US,I,false,1
2191,C_2191,148.37,US,I,false,1
2192,C_2192,191.36,US,I,false,1
2193,C_2193,170.72,US,I,false,1
2194,C_2194,199.88,US,I,false,1
2195,C_2195,159.98,US,I,false,1
2196,C_2196,197.62,US,I,false,1
2197,C_2197,117.34,US,I,false,1
2198,C_2198,144.17,US,I,true,1
2199,C_2199,157.84,US,I,false,1
2200,C_2200,395.66,US,I,false,2
2201,C_2201,313.58,US,I,false,2
2202,C_2202,373.05,US,I,false,2
2203,C_2203,325.70,US,I,false,2
2204,C_2204,302.48,US,I,false,2
2205,C_2205,278.29,US,I,false,2
2206,C_2206,273.73,US,I,true,2
2207,C_2207,259.04,US,I,false,2
2208,C_2208,242.27,US,I,false,2
2209,C_2209,392.52,US,I,false,2
2210,C_2210,307.29,US,I,false,2
2211,C_2211,373.17,US,I,false,2
2212,C_2212,376.99,US,I,false,2
2213,C_2213,388.46,US,I,false,2
2214,C_2214,247.63,US,I,false,2
2215,C_2215,267.55,US,I,false,2
2216,C_2216,326.63,US,I,false,2
2217,C_2217,264.41,US,I,false,2
2218,C_2218,228.79,US,I,false,2
2219,C_2219,351.97,US,I,false,2
2220,C_2220,310.08,US,I,false,2
2221,C_2221,307.30,US,I,false,2
2222,C_2222,342.09,US,I,false,2
2223,C_2223,222.95,US,I,true,2
2224,C_2224,384.38,US,I,false,2
2225,C_2225,295.96,US,I,false,2
2226,C_2226,338.37,US,I,false,2
2227,C_2227,320.06,US,I,false,2
2228,C_2228,321.05,US,I,false,2
2229,C_2229,341.98,US,I,false,2
2230,C_2230,217.76,US,I,false,2
2231,C_2231,299.35,US,I,true,2
2232,C_2232,242.06,US,I,false,2
2233,C_2233,277.94,US,I,false,2
2234,C_2234,302.35,US,I,false,2
2235,C_2235,270.79,US,I,false,2
2236,C_2236,281.34,US,I,false,2
2237,C_2237,346.17,US,I,false,2
2238,C_2238,208.67,US,I,false,2
2239,C_2239,391.32,US,I,false,2
2240,C_2240,320.78,US,I,false,2
2241,C_2241,232.71,US,I,false,2
2242,C_2242,311.44,US,I,false,2
2243,C_2243,216.19,US,I,true,2
2244,C_2244,300.29,US,I,false,2
2245,C_2245,337.73,US,I,true,2
2246,C_2246,283.96,US,I,false,2
2247,C_2247,262.84,US,I,false,2
2248,C_2248,334.74,US,I,false,2
2249,C_2249,387.06,US,I,false,2
2250,C_2250,374.73,US,I,false,2
2251,C_2251,277.07,US,I,false,2
2252,C_2252,372.68,US,I,false,2
2253,C_2253,223.01,US,I,true,2
2254,C_2254,211.74,US,I,false,2
2255,C_2255,396.64,US,I,false,2
2256,C_2256,352.58,US,I,false,2
2257,C_2257,323.00,US,I,false,2
2258,C_2258,311.76,US,I,false,2
2259,C_2259,261.78,US,I,false,2
2260,C_2260,379.82,US,I,false,2
2261,C_2261,370.55,US,I,false,2
2262,C_2262,296.34,US,I,false,2
2263,C_2263,244.08,US,I,false,2
2264,C_2264,335.28,US,I,false,2
2265,C_2265,345.24,US,I,false,2
2266,C_2266,399.10,US,I,false,2
2267,C_2267,358.08,US,I,false,2
2268,C_2268,218.25,US,I,false,2
2269,C_2269,397.99,US,I,false,2
2270,C_2270,370.90,US,I,true,2
2271,C_2271,316.50,US,I,false,2
2272,C_2272,266.19,US,I,true,2
2273,C_2273,346.59,US,I,false,2
2274,C_2274,319.32,US,I,true,2
2275,C_2275,219.15,US,I,true,2
2276,C_2276,312.70,US,I,false,2
2277,C_2277,204.04,US,I,false,2
2278,C_2278,357.74,US,I,false,2
2279,C_2279,364.72,US,I,true,2
2280,C_2280,346.02,US,I,false,2
2281,C_2281,218.30,US,I,false,2
2282,C_2282,317.62,US,I,false,2
2283,C_2283,278.28,US,I,true,2
2284,C_2284,225.68,US,I,true,2
2285,C_2285,378.42,US,I,false,2
2286,C_2286,388.46,US,I,true,2
2287,C_2287,384.46,US,I,false,2
2288,C_2288,306.24,US,I,false,2
2289,C_2289,372.89,US,I,false,2
2290,C_2290,239.57,US,I,false,2
2291,C_2291,259.10,US,I,false,2
2292,C_2292,381.74,US,I,false,2
2293,C_2293,318.07,US,I,false,2
2294,C_2294,245.20,US,I,false,2
2295,C_2295,226.02,US,I,false,2
2296,C_2296,245.66,US,I,false,2
2297,C_2297,299.20,US,I,false,2
2298,C_2298,260.70,US,I,false,2
2299,C_2299,346.88,US,I,true,2
2300,C_2300,254.26,US,I,false,2
2301,C_2301,215.69,US,I,false,2
2302,C_2302,379.64,US,I,false,2
2303,C_2303,332.77,US,I,false,2
2304,C_2304,394.81,US,I,true,2
